player,tm,ws
Lou Tsioropoulos,BOS,2.0999999999999996
Lou Williams,ATL,5.6
Lou Williams,HOU,1.2
Lou Williams,LAC,17.5
Lou Williams,LAL,9.600000000000001
Lou Williams,PHI,25.199999999999996
Lou Williams,TOR,6.6
Louie Dampier,SAS,6.8
Louie Nelson,SAS,0.0
Louis King,DET,0.0
Louis King,PHI,0.1
Louis King,SAC,0.3
Louis Orr,IND,8.6
Louis Orr,NYK,17.1
Lowes Moore,CLE,0.2
Loy Petersen,CHI,0.3
Loy Vaught,DAL,0.7
Loy Vaught,DET,0.7
Loy Vaught,LAC,33.9
Loy Vaught,WAS,0.3
Luc Longley,CHI,13.100000000000001
Luc Longley,MIN,1.3
Luc Longley,NYK,0.0
Luc Mbah a Moute,HOU,2.8
Luc Mbah a Moute,LAC,4.7
Luc Mbah a Moute,MIL,16.4
Luc Mbah a Moute,MIN,0.6
Luc Mbah a Moute,PHI,1.1
Luc Mbah a Moute,SAC,0.4
Lucas Nogueira,TOR,6.000000000000001
Lucious Harris,CLE,1.3
Lucious Harris,DAL,6.799999999999999
Lucious Harris,PHI,0.4
Lucius Allen,LAL,12.0
Lucius Allen,MIL,25.699999999999996
Luguentz Dort,OKC,5.3999999999999995
Luis Flores,DEN,0.0
Luis Flores,GSW,-0.1
Luis Montero,DET,-0.1
Luis Montero,POR,-0.2
Luis Scola,HOU,30.299999999999997
Luis Scola,IND,6.9
Luis Scola,TOR,3.3
Luka Dončić,DAL,39.199999999999996
Luka Garza,DET,0.8
Luka Garza,MIN,1.1
Luka Šamanić,SAS,0.1
Luka Šamanić,UTA,0.2
Luke Babbitt,ATL,1.1
Luke Babbitt,MIA,1.6
Luke Babbitt,NOP,3.4000000000000004
Luke Babbitt,POR,0.9999999999999999
Luke Harangody,BOS,0.4
Luke Harangody,CLE,0.5
Luke Jackson,CLE,0.1
Luke Jackson,LAC,-0.1
Luke Jackson,MIA,0.0
Luke Jackson,PHI,22.400000000000002
Luke Jackson,TOR,0.2
Luke Kennard,DET,7.0
Luke Kennard,LAC,8.3
Luke Kennard,MEM,2.3
Luke Kornet,BOS,4.3
Luke Kornet,CHI,1.2000000000000002
Luke Kornet,CLE,0.0
Luke Kornet,MIL,0.0
Luke Kornet,NYK,1.9
Luke Ridnour,CHA,0.2
Luke Ridnour,MIL,9.5
Luke Ridnour,MIN,11.6
Luke Ridnour,ORL,0.6
Luke Schenscher,CHI,0.3
Luke Schenscher,POR,0.0
Luke Walton,CLE,0.30000000000000004
Luke Walton,LAL,13.299999999999999
Luke Witte,CLE,1.2
Luol Deng,CHI,58.5
Luol Deng,CLE,2.2
Luol Deng,LAL,0.9
Luol Deng,MIA,11.8
Luol Deng,MIN,0.8
Luther Green,PHI,-0.3
Luther Head,HOU,13.1
Luther Head,IND,0.6
Luther Head,MIA,0.2
Luther Head,SAC,0.9
Luther Rackley,CLE,1.9
Luther Rackley,NYK,0.8
Luther Rackley,PHI,0.1
Luther Wright,UTA,-0.1
Lynn Greer,MIL,0.7
M.L. Carr,BOS,10.7
M.L. Carr,DET,18.3
Maalik Wayns,LAC,0.30000000000000004
Maalik Wayns,PHI,-0.5
Mac McClung,CHI,0.0
Mac McClung,LAL,0.0
Mac McClung,PHI,0.1
Maceo Baston,IND,1.6
Maceo Baston,TOR,0.7
Maciej Lampe,HOU,-0.1
Mack Calvin,CLE,0.0
Mack Calvin,DEN,3.6
Mack Calvin,LAL,0.2
Mack Calvin,SAS,0.7
Mack Calvin,UTA,1.4
Magic Johnson,LAL,155.70000000000002
Mahmoud Abdul-Rauf,DEN,22.0
Mahmoud Abdul-Rauf,SAC,2.4000000000000004
Major Jones,DET,0.7
Major Jones,HOU,4.8
Mal Graham,BOS,0.8
Malachi Flynn,TOR,2.3
Malachi Richardson,SAC,0.0
Malachi Richardson,TOR,-0.1
Malaki Branham,SAS,-0.1
Malcolm Brogdon,BOS,5.8
Malcolm Brogdon,IND,10.9
Malcolm Brogdon,MIL,13.299999999999999
Malcolm Delaney,ATL,1.1
Malcolm Hill,ATL,0.2
Malcolm Hill,CHI,0.3
Malcolm Lee,MIN,0.5
Malcolm Lee,PHI,0.0
Malcolm Miller,TOR,0.7
Malcolm Thomas,CHI,0.1
Malcolm Thomas,GSW,0.0
Malcolm Thomas,PHI,0.1
Malcolm Thomas,SAS,0.0
Malcolm Thomas,UTA,-0.1
Malik Allen,CHA,0.5
Malik Allen,CHI,2.0
Malik Allen,DAL,0.7
Malik Allen,DEN,0.1
Malik Allen,MIA,2.6999999999999997
Malik Allen,MIL,0.3
Malik Allen,ORL,0.2
Malik Beasley,DEN,5.5
Malik Beasley,LAL,0.2
Malik Beasley,MIN,5.0
Malik Beasley,UTA,1.2
Malik Fitts,BOS,0.2
Malik Fitts,LAC,0.0
Malik Fitts,UTA,-0.1
Malik Hairston,SAS,0.7999999999999999
Malik Monk,LAL,3.6
Malik Monk,SAC,3.2
Malik Newman,CLE,0.0
Malik Rose,NYK,-0.2
Malik Rose,OKC,0.2
Malik Rose,SAS,25.4
Malik Sealy,DET,3.2
Malik Sealy,IND,0.8
Malik Sealy,LAC,6.5
Malik Sealy,MIN,6.6
Mamadi Diakite,CLE,0.2
Mamadi Diakite,MIL,0.3
Mamadi Diakite,OKC,0.3
Mamadou N'Diaye,ATL,0.8
Mamadou N'Diaye,DAL,0.0
Mamadou N'Diaye,LAC,0.2
Mamadou N'Diaye,TOR,0.8999999999999999
Manny Harris,CLE,0.3
Manny Harris,DAL,-0.2
Manny Harris,LAL,0.0
Manny Leaks,PHI,0.2
Manu Ginóbili,SAS,106.5
Manute Bol,GSW,1.8
Manute Bol,MIA,-0.3
Manute Bol,PHI,2.4000000000000004
MarJon Beauchamp,MIL,0.4
MarShon Brooks,BOS,0.0
MarShon Brooks,GSW,0.0
MarShon Brooks,LAL,0.3
MarShon Brooks,MEM,0.7999999999999999
Marc Gasol,LAL,2.8
Marc Gasol,MEM,77.5
Marc Gasol,TOR,5.1
Marc Iavaroni,PHI,2.8
Marc Iavaroni,SAS,1.3
Marc Iavaroni,UTA,4.0
Marc Jackson,GSW,2.9
Marc Jackson,MIN,2.3
Marc Jackson,PHI,5.8999999999999995
Marcelo Huertas,LAL,-0.2
Marcin Gortat,LAC,1.4
Marcin Gortat,ORL,8.1
Marcin Gortat,WAS,35.7
Marco Belinelli,ATL,1.9
Marco Belinelli,CHI,3.0
Marco Belinelli,GSW,0.5
Marco Belinelli,PHI,1.8
Marco Belinelli,SAC,0.5
Marco Belinelli,SAS,12.1
Marco Belinelli,TOR,1.2
Marcus Banks,BOS,2.8
Marcus Banks,MIA,0.6
Marcus Banks,MIN,2.1
Marcus Banks,TOR,0.4
Marcus Brown,DET,-0.1
Marcus Brown,POR,0.4
Marcus Camby,DEN,35.800000000000004
Marcus Camby,HOU,1.7
Marcus Camby,LAC,9.8
Marcus Camby,NYK,21.8
Marcus Camby,POR,7.8999999999999995
Marcus Camby,TOR,4.6000000000000005
Marcus Cousin,UTA,0.0
Marcus Derrickson,GSW,0.2
Marcus Fizer,CHI,2.3
Marcus Fizer,MIL,0.4
Marcus Garrett,MIA,0.1
Marcus Georges-Hunt,MIN,0.2
Marcus Georges-Hunt,ORL,0.1
Marcus Haislip,IND,-0.2
Marcus Haislip,MIL,0.6
Marcus Haislip,SAS,0.1
Marcus Landry,BOS,0.0
Marcus Landry,NYK,0.0
Marcus Liberty,DEN,4.5
Marcus Liberty,DET,-0.5
Marcus Morris,BOS,7.7
Marcus Morris,DET,9.3
Marcus Morris,HOU,1.8
Marcus Morris,LAC,8.6
Marcus Morris,NYK,2.9
Marcus Smart,BOS,33.3
Marcus Thornton,BOS,1.4
Marcus Thornton,HOU,1.3
Marcus Thornton,SAC,10.5
Marcus Thornton,WAS,0.9
Marcus Webb,BOS,0.1
Marcus Williams,GSW,-0.1
Marcus Williams,LAC,-0.1
Marcus Williams,MEM,0.0
Marcus Williams,SAS,0.0
Mardy Collins,LAC,-0.4
Mardy Collins,NYK,-1.1
Marial Shayok,PHI,-0.1
Mario Bennett,CHI,0.0
Mario Bennett,LAC,-0.1
Mario Bennett,LAL,1.5
Mario Chalmers,MEM,4.3
Mario Chalmers,MIA,27.999999999999996
Mario Elie,GSW,6.1000000000000005
Mario Elie,HOU,25.5
Mario Elie,PHI,-0.1
Mario Elie,POR,5.1
Mario Elie,SAS,9.1
Mario Hezonja,NYK,-0.1
Mario Hezonja,ORL,2.5
Mario Hezonja,POR,0.8
Mario Kasun,ORL,0.8999999999999999
Mario West,ATL,1.2
Mark Acres,BOS,3.1
Mark Acres,HOU,-0.1
Mark Acres,ORL,6.0
Mark Aguirre,DAL,49.099999999999994
Mark Aguirre,DET,18.0
Mark Aguirre,LAC,0.9
Mark Alarie,DEN,1.5
Mark Baker,TOR,-0.1
Mark Blount,BOS,13.5
Mark Blount,DEN,0.4
Mark Blount,MIA,0.6
Mark Blount,MIN,4.3
Mark Bradtke,PHI,0.2
Mark Bryant,BOS,0.0
Mark Bryant,CHI,1.5
Mark Bryant,CLE,2.4
Mark Bryant,DAL,0.0
Mark Bryant,DEN,0.0
Mark Bryant,HOU,3.6
Mark Bryant,PHI,-0.1
Mark Bryant,POR,13.399999999999999
Mark Bryant,SAS,0.6
Mark Davis,GSW,-0.1
Mark Davis,MIA,-0.1
Mark Davis,MIL,0.7
Mark Davis,MIN,-0.1
Mark Davis,PHI,2.5
Mark Eaton,UTA,44.7
Mark Hendrickson,CLE,0.1
Mark Hendrickson,PHI,0.3
Mark Hendrickson,SAC,0.8
Mark Jackson,DEN,4.0
Mark Jackson,HOU,0.4
Mark Jackson,IND,31.8
Mark Jackson,LAC,12.0
Mark Jackson,NYK,37.5
Mark Jackson,TOR,4.7
Mark Jackson,UTA,1.1
Mark Jones,ORL,-0.1
Mark Landsberger,ATL,0.3
Mark Landsberger,CHI,6.5
Mark Landsberger,LAL,5.300000000000001
Mark Macon,DEN,-0.6000000000000001
Mark Macon,DET,0.7000000000000001
Mark Madsen,LAL,4.1
Mark Madsen,MIN,4.1
Mark McNamara,LAL,0.7999999999999999
Mark McNamara,ORL,0.0
Mark McNamara,PHI,0.39999999999999997
Mark McNamara,SAS,1.3
Mark Minor,BOS,0.0
Mark Olberding,CHI,2.3
Mark Olberding,SAC,5.4
Mark Olberding,SAS,27.2
Mark Pope,DEN,-0.1
Mark Pope,IND,-0.1
Mark Pope,MIL,1.4000000000000001
Mark Price,CLE,65.39999999999999
Mark Price,GSW,4.0
Mark Price,ORL,1.7
Mark Randall,CHI,0.0
Mark Randall,DEN,0.2
Mark Randall,DET,0.4
Mark Randall,MIN,0.4
Mark Sibley,POR,-0.2
Mark Strickland,ATL,0.5
Mark Strickland,DAL,0.0
Mark Strickland,DEN,0.6
Mark Strickland,IND,0.0
Mark Strickland,MIA,6.0
Mark Wade,DAL,0.0
Mark Wade,GSW,-0.3
Mark West,ATL,0.7
Mark West,CLE,8.0
Mark West,DAL,-0.1
Mark West,DET,2.6
Mark West,IND,0.0
Mark West,MIL,0.0
Markel Brown,HOU,0.0
Markelle Fultz,ORL,6.700000000000001
Markelle Fultz,PHI,0.5
Markieff Morris,DAL,0.0
Markieff Morris,DET,1.0
Markieff Morris,LAL,2.0
Markieff Morris,MIA,0.3
Markieff Morris,OKC,0.7
Markieff Morris,WAS,9.4
Marko Guduric,MEM,0.1
Marko Jarić,LAC,6.199999999999999
Marko Jarić,MEM,-0.4
Marko Jarić,MIN,6.199999999999999
Marko Simonovic,CHI,0.0
Markus Howard,DEN,0.0
Marlon Garnett,BOS,0.0
Marlon Maxey,MIN,2.6
Marlon Redmond,PHI,-0.2
Marques Bolden,CLE,0.0
Marques Bragg,MIN,0.1
Marques Johnson,GSW,0.0
Marques Johnson,LAC,8.7
Marques Johnson,MIL,70.99999999999999
Marquese Chriss,CLE,0.0
Marquese Chriss,DAL,0.8
Marquese Chriss,GSW,3.4
Marquese Chriss,HOU,-0.2
Marquis Daniels,BOS,3.4000000000000004
Marquis Daniels,DAL,9.9
Marquis Daniels,IND,2.8000000000000003
Marquis Daniels,MIL,0.5
Marquis Teague,CHI,-0.8
Marquis Teague,MEM,-0.1
Marreese Speights,CLE,1.4
Marreese Speights,GSW,7.9
Marreese Speights,LAC,4.2
Marreese Speights,MEM,4.1
Marreese Speights,ORL,0.6
Marreese Speights,PHI,7.6
Marshall Plumlee,MIL,0.2
Marshall Plumlee,NYK,0.2
Marshall Rogers,GSW,-0.2
Martell Webster,MIN,3.3
Martell Webster,POR,10.100000000000001
Martell Webster,WAS,11.3
Martin Lewis,TOR,0.1
Martin Müürsepp,DAL,2.0
Martin Müürsepp,MIA,0.0
Martin Nessley,LAC,-0.1
Martin Nessley,SAC,0.0
Marty Byrnes,DAL,2.3
Marty Byrnes,IND,1.0
Marty Byrnes,LAL,0.0
Marty Conlon,BOS,1.8
Marty Conlon,LAC,0.0
Marty Conlon,MIA,0.7000000000000001
Marty Conlon,MIL,3.7
Marty Conlon,SAC,1.0
Martynas Andriuškevičius,CLE,0.0
Marv Roberts,LAL,-0.2
Marv Winkler,MIL,0.0
Marvin Bagley III,DET,3.1
Marvin Bagley III,SAC,6.3
Marvin Barnes,BOS,1.0
Marvin Barnes,DET,1.5
Marvin Webster,DEN,3.9
Marvin Webster,MIL,0.2
Marvin Webster,NYK,15.399999999999999
Marvin Williams,ATL,31.500000000000004
Marvin Williams,MIL,0.9
Marvin Williams,UTA,5.199999999999999
Mason Jones,HOU,0.0
Mason Jones,LAL,0.2
Mason Jones,PHI,0.2
Mason Plumlee,DEN,14.2
Mason Plumlee,DET,5.1
Mason Plumlee,LAC,1.8
Mason Plumlee,POR,10.7
Mateen Cleaves,CLE,0.0
Mateen Cleaves,DET,-0.1
Mateen Cleaves,SAC,-0.7
Matisse Thybulle,PHI,10.1
Matisse Thybulle,POR,0.9
Matt Barnes,GSW,7.0
Matt Barnes,LAC,14.799999999999999
Matt Barnes,LAL,7.3
Matt Barnes,MEM,2.6
Matt Barnes,NYK,0.0
Matt Barnes,ORL,5.9
Matt Barnes,PHI,1.0
Matt Barnes,SAC,1.4
Matt Bonner,SAS,30.3
Matt Bonner,TOR,8.3
Matt Bullard,ATL,0.6
Matt Bullard,HOU,16.1
Matt Carroll,CHA,11.2
Matt Carroll,DAL,-0.30000000000000004
Matt Carroll,POR,0.0
Matt Carroll,SAS,-0.1
Matt Costello,SAS,0.1
Matt Fish,DEN,0.4
Matt Fish,LAC,0.2
Matt Fish,MIA,0.0
Matt Fish,NYK,0.1
Matt Freije,ATL,-0.1
Matt Geiger,MIA,8.4
Matt Geiger,PHI,7.9
Matt Guokas,CHI,9.5
Matt Guokas,HOU,0.7
Matt Guokas,PHI,8.4
Matt Harpring,CLE,2.6
Matt Harpring,ORL,2.8000000000000003
Matt Harpring,PHI,6.1
Matt Harpring,UTA,30.5
Matt Maloney,ATL,1.6
Matt Maloney,CHI,0.7
Matt Maloney,HOU,7.2
Matt Mooney,CLE,0.0
Matt Mooney,NYK,0.0
Matt Othick,SAS,0.0
Matt Ryan,BOS,0.0
Matt Ryan,LAL,0.0
Matt Ryan,MIN,0.3
Matt Steigenga,CHI,0.0
Matt Thomas,CHI,0.6
Matt Thomas,TOR,1.3
Matt Thomas,UTA,0.1
Matt Walsh,MIA,0.0
Matt Wenstrom,BOS,0.1
Matt Williams,MIA,0.0
Matthew Dellavedova,CLE,8.4
Matthew Dellavedova,MIL,1.7999999999999998
Matthew Dellavedova,SAC,0.1
Maurice Ager,DAL,-0.6
Maurice Ager,MIN,0.0
Maurice Baker,LAC,0.0
Maurice Baker,POR,0.0
Maurice Carter,LAL,0.0
Maurice Cheeks,ATL,2.1
Maurice Cheeks,NYK,7.9
Maurice Cheeks,PHI,87.7
Maurice Cheeks,SAS,4.4
Maurice Evans,ATL,7.8
Maurice Evans,DET,3.2
Maurice Evans,LAL,2.9
Maurice Evans,MIN,0.1
Maurice Evans,ORL,4.6
Maurice Evans,SAC,2.1
Maurice Evans,WAS,1.2
Maurice Harkless,LAC,2.3
Maurice Harkless,MIA,0.1
Maurice Harkless,NYK,0.4
Maurice Harkless,ORL,5.5
Maurice Harkless,POR,13.700000000000001
Maurice Harkless,SAC,1.0
Maurice King,BOS,0.1
Maurice Lucas,LAL,4.0
Maurice Lucas,NYK,7.4
Maurice Lucas,POR,23.599999999999998
Maurice Martin,DEN,-0.2
Maurice Ndour,NYK,0.4
Maurice Taylor,HOU,8.100000000000001
Maurice Taylor,LAC,2.2
Maurice Taylor,NYK,-0.3
Maurice Taylor,SAC,-0.1
Max Christie,LAL,0.6
Max Strus,CHI,0.0
Max Strus,MIA,7.9
Max Zaslofsky,NYK,6.1
Maxi Kleber,DAL,18.3
McCoy McLemore,CHI,3.5
McCoy McLemore,CLE,0.4
McCoy McLemore,DET,2.5
McCoy McLemore,HOU,0.3
McCoy McLemore,MIL,0.4
McKinley Singleton,NYK,0.0
McKinley Wright IV,DAL,0.5
McKinley Wright IV,MIN,0.0
Mehmet Okur,DET,9.7
Mehmet Okur,UTA,45.0
Mel Bennett,CLE,-0.1
Mel Bennett,IND,0.0
Mel Bennett,UTA,0.3
Mel Counts,BOS,4.4
Mel Counts,LAL,14.700000000000001
Mel Counts,PHI,-0.1
Mel Davis,NYK,0.7
Mel Gibson,LAL,-0.1
Mel Hutchins,NYK,0.3
Mel McCants,LAL,0.0
Melvin Booker,DEN,-0.2
Melvin Booker,GSW,0.3
Melvin Booker,HOU,-0.2
Melvin Ely,CHA,1.9000000000000001
Melvin Ely,DEN,0.6
Melvin Ely,LAC,1.2000000000000002
Melvin Ely,NOP,0.0
Melvin Ely,SAS,0.0
Melvin Frazier,OKC,-0.4
Melvin Frazier,ORL,0.1
Melvin Newbern,DET,0.0
Melvin Sanders,SAS,0.2
Melvin Turpin,CLE,9.9
Melvin Turpin,UTA,2.1
Mengke Bateer,DEN,0.1
Mengke Bateer,SAS,-0.2
Mengke Bateer,TOR,0.1
Metta World Peace,CHI,5.6
Metta World Peace,HOU,5.5
Metta World Peace,IND,19.3
Metta World Peace,LAL,16.8
Metta World Peace,NYK,0.3
Metta World Peace,SAC,13.600000000000001
Meyers Leonard,MIA,2.1
Meyers Leonard,MIL,0.3
Meyers Leonard,POR,13.5
Mfiondu Kabengele,BOS,0.1
Mfiondu Kabengele,CLE,0.3
Mfiondu Kabengele,LAC,0.1
Micah Potter,DET,0.0
Micah Potter,UTA,0.2
Michael Adams,DEN,29.0
Michael Adams,SAC,-0.1
Michael Anderson,SAS,0.2
Michael Ansley,ORL,6.4
Michael Ansley,PHI,0.0
Michael Beasley,HOU,1.0
Michael Beasley,LAL,0.2
Michael Beasley,MIA,9.5
Michael Beasley,MIL,1.8
Michael Beasley,MIN,2.2
Michael Beasley,NYK,2.4
Michael Bradley,ATL,0.0
Michael Bradley,ORL,0.1
Michael Bradley,PHI,0.2
Michael Bradley,SAC,0.1
Michael Bradley,TOR,1.6
Michael Brooks,DEN,0.0
Michael Brooks,IND,0.0
Michael Cage,CLE,13.899999999999999
Michael Cage,LAC,18.8
Michael Cage,PHI,2.0
Michael Carter-Williams,CHI,0.2
Michael Carter-Williams,HOU,0.1
Michael Carter-Williams,MIL,2.5
Michael Carter-Williams,ORL,2.0
Michael Carter-Williams,PHI,0.8
Michael Cooper,LAL,52.400000000000006
Michael Curry,DET,12.799999999999999
Michael Curry,IND,0.3
Michael Curry,MIL,4.6
Michael Curry,PHI,-0.2
Michael Curry,TOR,0.3
Michael Dickerson,HOU,2.2
Michael Dickerson,MEM,0.0
Michael Doleac,CLE,0.3
Michael Doleac,DEN,0.5
Michael Doleac,MIA,3.6999999999999997
Michael Doleac,MIN,0.0
Michael Doleac,NYK,1.5
Michael Doleac,ORL,6.7
Michael Finley,BOS,0.8
Michael Finley,DAL,58.50000000000001
Michael Finley,SAS,18.5
Michael Foster Jr.,PHI,0.0
Michael Frazier,HOU,-0.2
Michael Gbinije,DET,-0.1
Michael Hawkins,BOS,0.2
Michael Hawkins,CLE,0.0
Michael Hawkins,SAC,0.0
Michael Holton,CHI,0.4
Michael Holton,POR,2.5999999999999996
Michael Jackson,SAC,-0.2
Michael Jordan,CHI,204.4
Michael Jordan,WAS,9.5
Michael Kidd-Gilchrist,CHA,5.2
Michael Kidd-Gilchrist,DAL,-0.1
Michael Olowokandi,BOS,-0.2
Michael Olowokandi,LAC,-0.10000000000000003
Michael Olowokandi,MIN,2.8
Michael Phelps,LAC,0.1
Michael Porter Jr.,DEN,13.9
Michael Redd,MIL,55.0
Michael Ruffin,CHI,1.6
Michael Ruffin,MIL,1.2
Michael Ruffin,PHI,0.0
Michael Ruffin,POR,0.1
Michael Ruffin,UTA,0.2
Michael Ruffin,WAS,3.5999999999999996
Michael Smith,BOS,1.0
Michael Smith,LAC,0.3
Michael Smith,SAC,12.900000000000002
Michael Smith,WAS,6.9
Michael Stewart,ATL,0.2
Michael Stewart,BOS,0.0
Michael Stewart,CLE,0.30000000000000004
Michael Stewart,SAC,3.0
Michael Stewart,TOR,1.1
Michael Wiley,SAS,0.8
Michael Wilson,ATL,-0.1
Michael Wilson,CLE,0.4
Michael Young,LAC,1.1
Michael Young,PHI,0.0
Micheal Ray Richardson,GSW,0.1
Micheal Ray Richardson,NYK,18.7
Micheal Williams,DET,-0.2
Micheal Williams,IND,14.7
Micheal Williams,MIN,13.399999999999999
Micheal Williams,TOR,-0.1
Mickaël Gelabale,MIN,1.5
Mickaël Piétrus,BOS,1.2
Mickaël Piétrus,GSW,10.6
Mickaël Piétrus,ORL,7.3
Mickaël Piétrus,TOR,0.0
Mickell Gladness,GSW,0.2
Mickell Gladness,MIA,0.0
Mickey Davis,MIL,9.0
Mickey Dillard,CLE,-0.2
Mickey Johnson,CHI,28.4
Mickey Johnson,GSW,7.9
Mickey Johnson,IND,7.3
Mickey Johnson,MIL,10.899999999999999
Mike Bantom,IND,20.4
Mike Bantom,PHI,1.9
Mike Batiste,MEM,0.8
Mike Bibby,ATL,16.5
Mike Bibby,MIA,1.0
Mike Bibby,NYK,0.7
Mike Bibby,SAC,42.8
Mike Bibby,WAS,-0.1
Mike Bratz,CHI,-0.1
Mike Bratz,CLE,2.1
Mike Bratz,GSW,2.7
Mike Bratz,SAC,0.1
Mike Bratz,SAS,2.7
Mike Brittain,SAS,0.0
Mike Brown,CHI,1.7
Mike Brown,MIN,1.1
Mike Brown,PHI,0.1
Mike Brown,UTA,12.700000000000001
Mike Conley,MEM,71.4
Mike Conley,MIN,2.5
Mike Conley,UTA,18.299999999999997
Mike D'Antoni,SAS,0.0
Mike Davis,NYK,0.1
Mike Dunleavy,ATL,1.2
Mike Dunleavy,CHI,11.5
Mike Dunleavy,CLE,0.3
Mike Dunleavy,GSW,17.7
Mike Dunleavy,HOU,10.5
Mike Dunleavy,IND,19.0
Mike Dunleavy,MIL,11.100000000000001
Mike Dunleavy,PHI,0.2
Mike Dunleavy,SAS,3.1
Mike Evans,CLE,-0.2
Mike Evans,DEN,7.7
Mike Evans,MIL,1.8
Mike Evans,SAS,0.1
Mike Farmer,NYK,0.0
Mike Flynn,IND,2.5
Mike Gale,GSW,2.4
Mike Gale,POR,1.0
Mike Gale,SAS,14.5
Mike Gibson,DET,0.2
Mike Glenn,ATL,12.5
Mike Glenn,MIL,1.6
Mike Glenn,NYK,9.3
Mike Gminski,MIL,-0.2
Mike Gminski,PHI,18.2
Mike Green,SAS,6.0
Mike Hall,WAS,0.0
Mike Harper,POR,2.5
Mike Harris,HOU,0.4
Mike Harris,UTA,0.5
Mike Harris,WAS,0.1
Mike Higgins,DEN,0.1
Mike Higgins,LAL,0.0
Mike Higgins,SAC,0.0
Mike Iuzzolino,DAL,3.7
Mike James,BOS,3.8
Mike James,CHI,0.19999999999999998
Mike James,DAL,0.4
Mike James,DET,1.4
Mike James,HOU,2.6
Mike James,MIA,1.8
Mike James,MIL,2.0
Mike James,MIN,2.8
Mike James,NOP,-0.1
Mike James,TOR,7.6
Mike James,WAS,-0.2
Mike Lynn,LAL,-0.3
Mike McGee,ATL,3.3000000000000003
Mike McGee,LAL,8.1
Mike McGee,SAC,1.0
Mike Miller,CLE,0.4
Mike Miller,DEN,0.4
Mike Miller,MEM,32.9
Mike Miller,MIA,6.0
Mike Miller,MIN,4.2
Mike Miller,ORL,12.8
Mike Miller,WAS,3.9
Mike Mitchell,CLE,18.400000000000002
Mike Mitchell,SAS,31.799999999999997
Mike Muscala,ATL,9.5
Mike Muscala,BOS,0.8
Mike Muscala,LAL,0.6
Mike Muscala,OKC,6.3999999999999995
Mike Muscala,PHI,1.9
Mike Newlin,HOU,36.4
Mike Newlin,NYK,1.5
Mike Penberthy,LAL,1.7000000000000002
Mike Peplowski,DET,0.1
Mike Peplowski,MIL,0.0
Mike Peplowski,SAC,0.9
Mike Price,NYK,0.30000000000000004
Mike Price,PHI,0.2
Mike Riordan,NYK,5.3
Mike Sanders,CLE,7.500000000000001
Mike Sanders,IND,1.2
Mike Sanders,SAS,0.8
Mike Scott,ATL,9.3
Mike Scott,LAC,0.9
Mike Scott,PHI,4.2
Mike Scott,WAS,2.5
Mike Smith,WAS,-0.1
Mike Smrek,CHI,-0.2
Mike Smrek,GSW,0.0
Mike Smrek,LAC,0.0
Mike Smrek,LAL,0.5
Mike Smrek,SAS,0.4
Mike Sojourner,ATL,8.3
Mike Sweetney,CHI,2.5
Mike Sweetney,NYK,5.199999999999999
Mike Taylor,LAC,-0.4
Mike Wilks,ATL,0.3
Mike Wilks,CLE,-0.4
Mike Wilks,DEN,0.1
Mike Wilks,HOU,0.5
Mike Wilks,MIN,0.4
Mike Wilks,OKC,0.0
Mike Wilks,SAS,0.6
Mike Wilks,WAS,0.1
Mike Williams,ATL,-0.1
Mike Williams,SAC,0.1
Mike Woodson,CLE,-0.3
Mike Woodson,HOU,4.3
Mike Woodson,LAC,4.0
Mike Woodson,NYK,0.9
Mike Woodson,SAC,4.0
Mikki Moore,ATL,0.1
Mikki Moore,BOS,1.3
Mikki Moore,DET,5.699999999999999
Mikki Moore,GSW,0.7
Mikki Moore,LAC,2.6
Mikki Moore,SAC,5.3999999999999995
Mikki Moore,UTA,1.0
Miles McBride,NYK,0.8999999999999999
Miles Plumlee,ATL,1.4
Miles Plumlee,IND,0.0
Miles Plumlee,MIL,2.7
Miles Simon,ORL,-0.1
Miloš Babić,CLE,-0.1
Miloš Babić,MIA,0.0
Miloš Teodosić,LAC,1.2999999999999998
Milt Palacio,BOS,2.6
Milt Palacio,CLE,0.2
Milt Palacio,TOR,1.2
Milt Palacio,UTA,0.2
Milt Wagner,LAL,0.4
Milt Wagner,MIA,0.0
Milt Williams,ATL,0.2
Milt Williams,NYK,0.1
Mindaugas Kuzminskas,NYK,1.2
Miroslav Raduljica,MIL,1.1
Miroslav Raduljica,MIN,0.0
Mirsad Türkcan,MIL,0.0
Mirsad Türkcan,NYK,-0.1
Mirza Teletović,MIL,0.8999999999999999
Mitch Creek,MIN,0.0
Mitch Kupchak,LAL,4.9
Mitch McGary,OKC,1.3
Mitch Richmond,GSW,17.9
Mitch Richmond,LAL,0.9
Mitch Richmond,SAC,50.4
Mitch Richmond,WAS,10.100000000000001
Mitchell Butler,CLE,0.6
Mitchell Butler,POR,0.7
Mitchell Butler,WAS,0.5
Mitchell Robinson,NYK,31.299999999999997
Mitchell Wiggins,CHI,3.3
Mitchell Wiggins,HOU,12.100000000000001
Mitchell Wiggins,PHI,-0.1
Miye Oni,UTA,1.0
Mo Bamba,LAL,0.1
Mo Bamba,ORL,12.6
Mo Howard,CLE,0.1
Mo Layton,NYK,1.1
Mo Layton,POR,0.1
Mo Layton,SAS,0.3
Mo Mahoney,BOS,0.1
Mo Williams,CLE,17.5
Mo Williams,LAC,3.9
